Store,Name,Store Status,Address,City,State,Zip Code,Store Address,Report Date
3986,Siouxland Beverage,I,1203 5 St,Sioux City,IA,51101,"1203 5 St
Sioux City, IA 51101
(42.495324, -96.394671)",10/01/2018
4008,Sioux Valley Spirits,I,116 E MAIN ST,Anthon,IA,51004,"116 E MAIN ST
Anthon, IA 51004
(42.388268, -95.867335)",10/01/2018
4010,Newman's Thriftway,A,900 S Locust St,Glenwood,IA,51534,"900 S Locust St
Glenwood, IA 51534
(41.038205, -95.745944)",10/01/2018
4011,Jim and Charlies Affiliated,A,121 North Clinton,Albia,IA,52531,"121 North Clinton
Albia, IA 52531
(41.028644, -92.808389)",10/01/2018
4013,Wal-Mart 0841 / Tipton,A,1126 Highway 38 North,Tipton,IA,52772,"1126 Highway 38 North
Tipton, IA 52772
(41.788945, -91.127503)",10/01/2018
4015,Wal-Mart 0749 / Ames,A,3015 Grand Ave,Ames,IA,50010,"3015 Grand Ave
Ames, IA 50010
(42.05242, -93.620683)",10/01/2018
4016,Hometown Foods / Conrad,I,119 N Main St Po Box 296,Conrad,IA,50621,"119 N Main St Po Box 296
Conrad, IA 50621
(42.225148, -92.874589)",10/01/2018
4018,Hometown Foods / Gladbrook,I,310 Second St Po Box 249,Gladbrook,IA,50635,"310 Second St Po Box 249
Gladbrook, IA 50635
(42.187653, -92.716422)",10/01/2018
4019,Wal-Mart 1506 / Manchester,A,1220 West Main,Manchester,IA,52057,"1220 West Main
Manchester, IA 52057
(42.483832, -91.477995)",10/01/2018
4021,Wal-Mart 0985 / Fairfield,A,2701 W Burlington Ave,Fairfield,IA,52556,"2701 W Burlington Ave
Fairfield, IA 52556
(41.006375, -91.993721)",10/01/2018
4042,Lake Ohana Market / Mineola,A,23226 Centre Dr,Glenwood,IA,51534,"23226 Centre Dr
Glenwood, IA 51534
(41.130204, -95.742414)",10/01/2018
4056,Target Store T-0860 / West Burlington,A,525 S Gear Ave,West Burlington,IA,52655,"525 S Gear Ave
West Burlington, IA 52655
(40.803212, -91.170365)",10/01/2018
4057,Tequila's Liquor Store,A,1434 Des Moines St Ste 5,Des Moines,IA,50316,"1434 Des Moines St Ste 5
Des Moines, IA 50316
(41.594713, -93.59704)",10/01/2018
4062,H and A Mini Mart Corp,I,145 University Ave,Des Moines,IA,50314,"145 University Ave
Des Moines, IA 50314
(41.600419, -93.61947)",10/01/2018
4069,Fareway Stores #648 / Ottumwa,A,1325 Albia Rd,Ottumwa,IA,52501,"1325 Albia Rd
Ottumwa, IA 52501
(41.00934, -92.440213)",10/01/2018
4070,Grieder Beverage Depot,A,708  13th St,Belle Plaine,IA,52208,"708 13th St
Belle Plaine, IA 52208
(41.897054, -92.278)",10/01/2018
4097,Schleswig Foods And Spirits,A,108  2nd St,Schleswig,IA,51461,"108 2nd St
Schleswig, IA 51461
(42.165983, -95.436648)",10/01/2018
4104,Fareway Stores #491 / Mason City,A,400 North Delaware Ave,Mason City,IA,50401,"400 North Delaware Ave
Mason City, IA 50401
(43.155945, -93.199494)",10/01/2018
4105,Fareway Stores #426 / Nevada,A,1505 South B Ave,Nevada,IA,50201,"1505 South B Ave
Nevada, IA 50201
(42.009797, -93.439899)",10/01/2018
4106,Hartig Drug Company #3/JFK,A,2255 John F Kennedy Rd,Dubuque,IA,52002,"2255 John F Kennedy Rd
Dubuque, IA 52002
(42.511352, -90.720518)",10/01/2018
4107,Fareway Stores #384 / Boone,A,1711 Hawkeye Dr,Boone,IA,50036,"1711 Hawkeye Dr
Boone, IA 50036
(42.037347, -93.867439)",10/01/2018
4110,"Brothers Market, Inc.",A,706 Highway 57,Parkersburg,IA,50665,"706 Highway 57
Parkersburg, IA 50665
(42.570357, -92.785196)",10/01/2018
4112,Corridor Ventures,I,618 MEADE DR,North Liberty,IA,52317,"618 MEADE DR
North Liberty, IA 52317
(41.752451, -91.608725)",10/01/2018
4114,After 5 Somewhere,A,704 W 7th St Po Box 372,Atlantic,IA,50022,"704 W 7th St Po Box 372
Atlantic, IA 50022
(41.404062, -95.023116)",10/01/2018
4116,Lake View Foods,A,223 Main St,Lake View,IA,51450,"223 Main St
Lake View, IA 51450
(42.305684, -95.051702)",10/01/2018
4118,Lake View Redemption Center,I,502 5th Street,Lake View,IA,51450,"502 5th Street
Lake View, IA 51450
(42.307764, -95.051539)",10/01/2018
4119,Target Store T-2526 / Cedar Falls,A,214 VIKING PLAZA DR,Cedar Falls,IA,50613,"214 VIKING PLAZA DR
Cedar Falls, IA 50613
(42.480862, -92.443134)",10/01/2018
4125,Wapello Jack and Jill,A,503 Hwy 61 South,Wapello,IA,52653,"503 Hwy 61 South
Wapello, IA 52653
(41.173133, -91.188949)",10/01/2018
4126,Sam's Mainstreet Market / Solon,A,123 E Main St,Solon,IA,52333,"123 E Main St
Solon, IA 52333
(41.807199, -91.494611)",10/01/2018
4129,Cyclone Liquors,A,626 Lincoln Way,Ames,IA,50010,"626 Lincoln Way
Ames, IA 50010
(42.022854, -93.618911)",10/01/2018
4130,"Boyd Grocery, Inc.",A,20611 Hwy 1 N,Keosauqua,IA,52565,"20611 Hwy 1 N
Keosauqua, IA 52565
(40.746003, -91.958017)",10/01/2018
4131,Fareway Stores #933 / Urbandale,A,8450 Meredith Dr,Urbandale,IA,50322,"8450 Meredith Dr
Urbandale, IA 50322
(41.643829, -93.734312)",10/01/2018
4133,Mccoy's 1447,A,1447  2nd St,Webster City,IA,50595,"1447 2nd St
Webster City, IA 50595
(42.469614, -93.83997)",10/01/2018
4134,Pleasantville Grocery,I,105 W Monroe St,Pleasantville,IA,50225,"105 W Monroe St
Pleasantville, IA 50225
(41.386718, -93.269702)",10/01/2018
4135,Fareway Stores #925 / Altoona,A,620 SE 8th St,Altoona,IA,50009,"620 SE 8th St
Altoona, IA 50009
(41.644082, -93.458606)",10/01/2018
4136,Fareway Stores #983 / Grimes,A,351 Gateway Dr,Grimes,IA,50111,"351 Gateway Dr
Grimes, IA 50111",10/01/2018
4137,Fareway Stores #989 / Waukee,A,200 SE Laurel St,Waukee,IA,50263,"200 SE Laurel St
Waukee, IA 50263
(41.614033, -93.86786)",10/01/2018
4138,Fareway Stores #657 / Indianola,A,1309 W 2nd,Indianola,IA,50125,"1309 W 2nd
Indianola, IA 50125
(41.356616, -93.579252)",10/01/2018
4140,Fareway Stores #900 / Euclid,A,100 Euclid Ave,Des Moines,IA,50313,"100 Euclid Ave
Des Moines, IA 50313
(41.627684, -93.618724)",10/01/2018
4141,Fareway Stores #975 / SE 22nd / DSM,A,3000 SE 22nd St,Des Moines,IA,50320,"3000 SE 22nd St
Des Moines, IA 50320
(41.556274, -93.57748)",10/01/2018
4143,Bucky's,A,603  E HWY 24,Lawler,IA,52154,"603 E HWY 24
Lawler, IA 52154
(43.06721, -92.14835)",10/01/2018
4146,Fareway Stores #561 / Waverly,A,220 W Bremer Ave,Waverly,IA,50677,"220 W Bremer Ave
Waverly, IA 50677
(42.725748, -92.473476)",10/01/2018
4147,Fareway Stores #974 / Cedar Falls,A,214 N Magnolia Dr,Cedar Falls,IA,50613,"214 N Magnolia Dr
Cedar Falls, IA 50613
(42.539076, -92.474689)",10/01/2018
4148,Fareway Stores #479 / Independence,A,1400 3rd Ave SE,Independence,IA,50644,"1400 3rd Ave SE
Independence, IA 50644
(42.455804, -91.890284)",10/01/2018
4150,Fareway Stores #951 / Waterloo,A,40  W San Marnan,Waterloo,IA,50701,"40 W San Marnan
Waterloo, IA 50701",10/01/2018
4151,King Star,I,127 Jefferson St,Waterloo,IA,50701,"127 Jefferson St
Waterloo, IA 50701
(42.497386, -92.345286)",10/01/2018
4152,Food Land Super Markets,A,407 W Huron,Missouri Valley,IA,51555,"407 W Huron
Missouri Valley, IA 51555
(41.557404, -95.899346)",10/01/2018
4153,Fareway Stores #067 / Evansdale,A,215 S Evans Rd,Evansdale,IA,50707,"215 S Evans Rd
Evansdale, IA 50707
(42.475631, -92.287834)",10/01/2018
4154,Fareway Stores #055 / Hiawatha,A,885 Miller Rd,Hiawatha,IA,52233,"885 Miller Rd
Hiawatha, IA 52233
(42.046486, -91.702263)",10/01/2018
4157,Fareway Stores #993 / North Liberty,A,615 Westwood Dr   P.o Box 96,North Liberty,IA,52317,"615 Westwood Dr P.o Box 96
North Liberty, IA 52317
(41.741097, -91.608385)",10/01/2018
4158,Fareway Stores #409 / Carroll,A,709 Monterey Dr,Carroll,IA,51401,"709 Monterey Dr
Carroll, IA 51401
(42.065252, -94.850616)",10/01/2018
4159,Fareway Stores #073 / Council Bluffs,A,310 Mckenzie Ave,Council Bluffs,IA,51503,"310 Mckenzie Ave
Council Bluffs, IA 51503
(41.280084, -95.817991)",10/01/2018
4160,Fareway Stores #034 / Iowa City,A,2765 Commerce Dr,Iowa City,IA,52240,"2765 Commerce Dr
Iowa City, IA 52240
(41.629617, -91.48043)",10/01/2018
4161,Fareway Stores #950 / Iowa City,A,2530 Westwinds Dr,Iowa City,IA,52246,"2530 Westwinds Dr
Iowa City, IA 52246
(41.650842, -91.575636)",10/01/2018
4162,Fareway Stores #963 / Cedar Rapids,A,4220  16th Ave SW,Cedar Rapids,IA,52404,"4220 16th Ave SW
Cedar Rapids, IA 52404
(41.963791, -91.726726)",10/01/2018
4163,Fareway Stores #461 / Storm Lake,A,731 Seneca St,Storm Lake,IA,50588,"731 Seneca St
Storm Lake, IA 50588
(42.646379, -95.196856)",10/01/2018
4164,Expo Mart / Bettendorf,I,1810 State St,Bettendorf,IA,52722,"1810 State St
Bettendorf, IA 52722
(41.525308, -90.506775)",10/01/2018
4165,I-35 Spirits / Ankeny,I,113 SE Delaware Ave Ste 101,Ankeny,IA,50023,"113 SE Delaware Ave Ste 101
Ankeny, IA 50023
(41.731416, -93.581093)",10/01/2018
4166,Jesup Food Center,A,1314  7th St,Jesup,IA,50648,"1314 7th St
Jesup, IA 50648
(42.469327, -92.062259)",10/01/2018
4167,"Iowa Street Market, Inc.",A,1256 Iowa St,Dubuque,IA,52001,"1256 Iowa St
Dubuque, IA 52001
(42.504959, -90.668138)",10/01/2018
4169,Super Quick 2 / Hubbell,A,1824 Hubbell Ave,Des Moines,IA,50317,"1824 Hubbell Ave
Des Moines, IA 50317
(41.596043, -93.586589)",10/01/2018
4170,Dewey's Jack and Jill,A,115 E Main St  Po Box 359,West Branch,IA,52358,"115 E Main St Po Box 359
West Branch, IA 52358
(41.671391, -91.343394)",10/01/2018
4171,"Brothers Market, Inc. / Cascade",A,105 SE Nixon St,Cascade,IA,52033,"105 SE Nixon St
Cascade, IA 52033
(42.3036, -90.993859)",10/01/2018
4172,Shamrock Spirits,A,1204 Water St Po Box 177,Alden,IA,50006,"1204 Water St Po Box 177
Alden, IA 50006
(42.520423, -93.376271)",10/01/2018
4173,L and K Liquor,I,132 North Main St Po Box 306,Paullina,IA,51046,"132 North Main St Po Box 306
Paullina, IA 51046
(42.979946, -95.687686)",10/01/2018
4176,Todds On The Go,I,235 Edgewood Rd NE,Cedar Rapids,IA,52405,"235 Edgewood Rd NE
Cedar Rapids, IA 52405",10/01/2018
4177,"Good Luck, Inc.",I,806 W Main St,Le Grand,IA,50142,"806 W Main St
Le Grand, IA 50142
(42.006665, -92.784654)",10/01/2018
4180,Smokin' Joe's #10 Tobacco and Liquor Outlet,A,480 7th Ave,Marion,IA,52302,"480 7th Ave
Marion, IA 52302
(42.033366, -91.605094)",10/01/2018
4182,Fareway Stores #008 / Dyersville,A,1207  12th Ave SE,Dyersville,IA,52040,"1207 12th Ave SE
Dyersville, IA 52040
(42.475277, -91.111904)",10/01/2018
4183,Fareway Stores #589 / Decorah,A,103 E Main,Decorah,IA,52101,"103 E Main
Decorah, IA 52101
(43.303291, -91.785286)",10/01/2018
4184,Fareway Stores #998 / Muscatine,A,2100 Cedar Plaza Dr,Muscatine,IA,52761,"2100 Cedar Plaza Dr
Muscatine, IA 52761
(41.435264, -91.081924)",10/01/2018
4185,Fareway Stores #737 / Grinnell,A,727 West St,Grinnell,IA,50112,"727 West St
Grinnell, IA 50112
(41.741352, -92.727347)",10/01/2018
4186,H and A Mini Mart /BP,A,5901 FLEUR DR,Des Moines,IA,50321,"5901 FLEUR DR
Des Moines, IA 50321
(41.531145, -93.644946)",10/01/2018
4188,"Main St. Market, Inc.",I,882 Main St,Holy Cross,IA,52053,"882 Main St
Holy Cross, IA 52053
(42.600941, -90.995943)",10/01/2018
4189,Fareway Stores #594 / Manchester,A,109 East Marion St,Manchester,IA,52057,"109 East Marion St
Manchester, IA 52057
(42.48217, -91.457225)",10/01/2018
4190,Fareway Stores #888 / Jefferson,A,1207 N Elm St,Jefferson,IA,50129,"1207 N Elm St
Jefferson, IA 50129
(42.026833, -94.377667)",10/01/2018
4191,Fareway Stores #995 / Pella,A,2010 Washington St,Pella,IA,50219,"2010 Washington St
Pella, IA 50219
(41.412241, -92.941983)",10/01/2018
4192,Fareway Stores #044 / Bettendorf,A,3800 Belmont Rd,Bettendorf,IA,52722,"3800 Belmont Rd
Bettendorf, IA 52722
(41.556273, -90.480368)",10/01/2018
4193,Hartley Wine And Spirits,A,361  3rd St NW,Hartley,IA,51346,"361 3rd St NW
Hartley, IA 51346
(43.184882, -95.482442)",10/01/2018
4194,Fareway Stores #848 / Newton,A,120 N 3rd Ave E,Newton,IA,50208,"120 N 3rd Ave E
Newton, IA 50208
(41.701453, -93.052657)",10/01/2018
4195,Fareway Stores #792 / Toledo,A,1005 S County Line Rd,Toledo,IA,52342,"1005 S County Line Rd
Toledo, IA 52342
(41.984303, -92.581697)",10/01/2018
4196,Fareway Stores #987 / Davenport,A,1635 West 53rd St,Davenport,IA,52806,"1635 West 53rd St
Davenport, IA 52806
(41.574438, -90.598191)",10/01/2018
4197,Fareway Stores #014 / Sergeant Bluff,A,700  1st St,Sergeant Bluff,IA,51054,"700 1st St
Sergeant Bluff, IA 51054
(42.400504, -96.353078)",10/01/2018
4200,Fareway Stores #019 / Sioux City,A,4016 Indian Hills Dr,Sioux City,IA,51108,"4016 Indian Hills Dr
Sioux City, IA 51108
(42.538578, -96.373252)",10/01/2018
4201,Fareway Stores #022 / Sioux City,A,4040 War Eagle Dr,Sioux City,IA,51109,"4040 War Eagle Dr
Sioux City, IA 51109
(42.494881, -96.461706)",10/01/2018
4202,Fareway Stores #829 / Sioux City,A,4267 Sergeant Rd,Sioux City,IA,51106,"4267 Sergeant Rd
Sioux City, IA 51106
(42.449933, -96.354307)",10/01/2018
4203,Liquor and Tobacco Outlet /,A,620 W Bremer Ave,Waverly,IA,50677,"620 W Bremer Ave
Waverly, IA 50677
(42.725694, -92.478988)",10/01/2018
4204,Fareway Stores #025 / Clinton,A,1350 11th St NW,Clinton,IA,52733,"1350 11th St NW
Clinton, IA 52733
(41.860978, -90.211315)",10/01/2018
4205,Fareway Stores #467 / Marshalltown,A,102 West Anson St,Marshalltown,IA,50158,"102 West Anson St
Marshalltown, IA 50158
(42.038157, -92.914409)",10/01/2018
4209,Wal-Mart 5748 / Grimes,A,2150 East 1st St,Grimes,IA,50111,"2150 East 1st St
Grimes, IA 50111
(41.688332, -93.771698)",10/01/2018
4210,Sichanh Liquor Store,A,812 Flindt Dr,Storm Lake,IA,50588,"812 Flindt Dr
Storm Lake, IA 50588
(42.645707, -95.189032)",10/01/2018
4214,New Star Liquor / Lafayet / Waterloo,I,1309 Lafayette St,Waterloo,IA,50703,"1309 Lafayette St
Waterloo, IA 50703
(42.494092, -92.3272)",10/01/2018
4222,STATION MART LIQUOR AND TOBACCO,I,3594 Lafayette St,Evansdale,IA,50707,"3594 Lafayette St
Evansdale, IA 50707",10/01/2018
4223,STATION MART LIQUOR AND TOBACCO,I,1119 River Forest Rd,Evansdale,IA,50707,"1119 River Forest Rd
Evansdale, IA 50707
(42.462807, -92.297765)",10/01/2018
4228,Fareway Stores #462 / Vinton,A,501 A Ave,Vinton,IA,52349,"501 A Ave
Vinton, IA 52349
(42.166166, -92.025603)",10/01/2018
4229,Fareway Stores #790 / Harlan,A,1910  23rd St,Harlan,IA,51537,"1910 23rd St
Harlan, IA 51537
(41.650132, -95.339845)",10/01/2018
4230,Fareway Stores #106 / Clive,A,10151 University Ave,Clive,IA,50325,"10151 University Ave
Clive, IA 50325
(41.600511, -93.756489)",10/01/2018
4231,Fareway Stores #719 / Le Mars,A,115 Plymouth St NE,Le Mars,IA,51031,"115 Plymouth St NE
Le Mars, IA 51031
(42.793066, -96.164909)",10/01/2018
4232,"Elliott's General Store,",A,23828 Hwy J18,Moravia,IA,52571,"23828 Hwy J18
Moravia, IA 52571
(40.892417, -92.834054)",10/01/2018
4233,Fareway Stores #815 / Cresco,A,112 S Elm St,Cresco,IA,52136,"112 S Elm St
Cresco, IA 52136
(43.371089, -92.116902)",10/01/2018
4234,Fareway Stores #788 / Spencer,A,104 E Eighth St,Spencer,IA,51301,"104 E Eighth St
Spencer, IA 51301
(43.145797, -95.143388)",10/01/2018
4235,Fareway Stores #395 / Webster City,A,942  2nd St,Webster City,IA,50595,"942 2nd St
Webster City, IA 50595
(42.469488, -93.827718)",10/01/2018
4236,Fareway Stores #551 / Eagle Grove,A,205 NW  1st St,Eagle Grove,IA,50533,"205 NW 1st St
Eagle Grove, IA 50533
(42.665165, -93.903801)",10/01/2018
4239,Fareway Stores #850 / Spirit Lake,A,1906 Keokuk,Spirit Lake,IA,51360,"1906 Keokuk
Spirit Lake, IA 51360
(43.42157, -95.106219)",10/01/2018
4246,Fareway Stores #938 / Shenandoah,A,1007 S Fremont St,Shenandoah,IA,51601,"1007 S Fremont St
Shenandoah, IA 51601",10/01/2018
4247,Fareway Stores #879 / Belmond,A,512 River Ave N,Belmond,IA,50421,"512 River Ave N
Belmond, IA 50421
(42.850357, -93.616788)",10/01/2018
4248,Fareway Stores #021 / Sheldon,A,2603 Park St,Sheldon,IA,51201,"2603 Park St
Sheldon, IA 51201
(43.186061, -95.821001)",10/01/2018
4249,Fareway Stores #048 / Clarinda,A,115 Essie Davison Dr,Clarinda,IA,51632,"115 Essie Davison Dr
Clarinda, IA 51632
(40.724008, -95.040293)",10/01/2018
4250,Fareway Stores #882 / Eldora,A,1232 14th St,Eldora,IA,50627,"1232 14th St
Eldora, IA 50627
(42.361055, -93.10077)",10/01/2018
4270,Kum & Go Liquors #37 / Ottumwa,I,2508 N Court St,Ottumwa,IA,52501,"2508 N Court St
Ottumwa, IA 52501
(41.051858, -92.409169)",10/01/2018
4271,Fareway Stores #827 / Centerville,A,305 S 18th St,Centerville,IA,52544,"305 S 18th St
Centerville, IA 52544
(40.73112, -92.86793)",10/01/2018
4272,Fareway Stores #407 / Esterville,A,1108 Central Ave,Estherville,IA,51334,"1108 Central Ave
Estherville, IA 51334
(43.402096, -94.829963)",10/01/2018
4273,Smokin' Joe's #4 Tobacco and Liquor Outlet,A,2800 E University Ave,Des Moines,IA,50317,"2800 E University Ave
Des Moines, IA 50317
(41.600564, -93.562106)",10/01/2018
4274,Ruthven Meat Processing,A,1701 Railroad St,Ruthven,IA,51358,"1701 Railroad St
Ruthven, IA 51358
(43.130922, -94.897368)",10/01/2018
4275,Fareway Stores #980 / Knoxville,A,1308 S Lincoln St,Knoxville,IA,50138,"1308 S Lincoln St
Knoxville, IA 50138
(41.308103, -93.109473)",10/01/2018
4277,Cork It!,A,769 Prospect St SW,Le Mars,IA,51031,"769 Prospect St SW
Le Mars, IA 51031
(42.776296, -96.178219)",10/01/2018
4279,Keota Eagle Foods,A,217 E Broadway,Keota,IA,52248,"217 E Broadway
Keota, IA 52248
(41.363958, -91.952725)",10/01/2018
4283,Guppys On The Go,I,680 Lindale Dr,Marion,IA,52302,"680 Lindale Dr
Marion, IA 52302
(42.033645, -91.621476)",10/01/2018
4284,Fareway Stores #559 / Iowa Falls,A,500 Iowa St,Iowa Falls,IA,50126,"500 Iowa St
Iowa Falls, IA 50126
(42.522324, -93.263746)",10/01/2018
4285,Fareway Stores #922 / New Hampton,A,102 S Water Ave,New Hampton,IA,50659,"102 S Water Ave
New Hampton, IA 50659
(43.058019, -92.312904)",10/01/2018
4289,Fareway Stores #062 / Waukon,A,777  11th Ave SW,Waukon,IA,52172,"777 11th Ave SW
Waukon, IA 52172
(43.256623, -91.484321)",10/01/2018
4291,Fareway Stores #597 / Creston,A,105 E Adams St,Creston,IA,50801,"105 E Adams St
Creston, IA 50801
(41.057362, -94.362339)",10/01/2018
4293,Eddyville Market and Deli L,A,121 Walnut,Eddyville,IA,52553,"121 Walnut
Eddyville, IA 52553
(41.156476, -92.63762)",10/01/2018
4295,Nat Food Mart #1 / Hubbell,I,3804 Hubbell,Des Moines,IA,50317,"3804 Hubbell
Des Moines, IA 50317
(41.630849, -93.541351)",10/01/2018
4296,Circle B Market,A,111 Main St,Keosauqua,IA,52565,"111 Main St
Keosauqua, IA 52565
(40.7294, -91.962466)",10/01/2018
4297,Discount Liquor / Cedar Rapids,I,2933  1st Ave SE,Cedar Rapids,IA,52402,"2933 1st Ave SE
Cedar Rapids, IA 52402
(42.007104, -91.634871)",10/01/2018
4298,Terry's Food Center,A,305 Crisman St,Dysart,IA,52224,"305 Crisman St
Dysart, IA 52224
(42.171406, -92.30769)",10/01/2018
4299,Hometown Market / Central City,A,9 Waterhouse Ave,Central City,IA,52214,"9 Waterhouse Ave
Central City, IA 52214
(42.199296, -91.530478)",10/01/2018
4300,Fareway Stores #625 / Oskaloosa,A,311  3rd Ave W,Oskaloosa,IA,52577,"311 3rd Ave W
Oskaloosa, IA 52577
(41.292614, -92.648062)",10/01/2018
4301,Sahota Food Mart,A,1805 SE 14th St,Des Moines,IA,50320,"1805 SE 14th St
Des Moines, IA 50320
(41.57222, -93.596849)",10/01/2018
4302,Shop N Save / Des Moines,I,1829 6th Ave,Des Moines,IA,50314,"1829 6th Ave
Des Moines, IA 50314
(41.611018, -93.625814)",10/01/2018
4303,Mepo Foods,I,111 N Wapello,Mediapolis,IA,52637,"111 N Wapello
Mediapolis, IA 52637
(41.008539, -91.170033)",10/01/2018
4306,Northside One Stop / Hampton,A,1208  4th St NE,Hampton,IA,50441,"1208 4th St NE
Hampton, IA 50441
(42.753045, -93.202452)",10/01/2018
4307,Crossroads Wine and Liquor,I,117 IOWA AVE,Dunlap,IA,712-2,"117 IOWA AVE
Dunlap, IA 712-2
(41.854728, -95.602969)",10/01/2018
4308,Keystone Liquor and Wine / Coralville,I,517  2nd St Ste 2,Coralville,IA,52241,"517 2nd St Ste 2
Coralville, IA 52241
(41.671543, -91.574095)",10/01/2018
4310,Fareway Stores #502 / Cherokee,A,205 West Bluff St,Cherokee,IA,51012,"205 West Bluff St
Cherokee, IA 51012
(42.75508, -95.551866)",10/01/2018
4311,Fareway Stores #508 / Fort Dodge,A,1231  1st Ave S,Fort Dodge,IA,50501,"1231 1st Ave S
Fort Dodge, IA 50501
(42.50513, -94.18154)",10/01/2018
4312,I-80 Liquor / Council Bluffs,A,2411 S 24TH ST #1,Council Bluffs,IA,51501,"2411 S 24TH ST #1
Council Bluffs, IA 51501
(41.238092, -95.8792)",10/01/2018
4317,Fareway Stores #941 / Greenfield,A,212 SW Kent,Greenfield,IA,50849,"212 SW Kent
Greenfield, IA 50849
(41.303167, -94.462719)",10/01/2018
4318,Fareway Stores #841 / Red Oak,A,811 Broadway,Red Oak,IA,51566,"811 Broadway
Red Oak, IA 51566",10/01/2018
4319,Fareway Stores #703 / Humbolt,A,1700 10th Avenue N,Humboldt,IA,50548,"1700 10th Avenue N
Humboldt, IA 50548
(42.731879, -94.233695)",10/01/2018
4320,Fareway Stores #470 / Perry,A,1315 Willis Ave,Perry,IA,50220,"1315 Willis Ave
Perry, IA 50220
(41.838522, -94.103123)",10/01/2018
4321,Fareway Stores #501 / Charles City,A,210  11th St,Charles City,IA,50616,"210 11th St
Charles City, IA 50616
(43.052712, -92.674449)",10/01/2018
4322,Hometown Foods / Baxter,I,103 N Main St,Baxter,IA,50028,"103 N Main St
Baxter, IA 50028
(41.826715, -93.151465)",10/01/2018
4324,Dayton Community Grocery,A,22 North Main,Dayton,IA,50530,"22 North Main
Dayton, IA 50530
(42.26168, -94.068439)",10/01/2018
4334,Fareway Stores #114 / Dubuque,A,2050 John F Kennedy Rd,Dubuque,IA,52001,"2050 John F Kennedy Rd
Dubuque, IA 52001
(42.507604, -90.720434)",10/01/2018
4336,Last Call 2,A,120 N Main St,George,IA,51237,"120 N Main St
George, IA 51237
(43.344294, -96.002297)",10/01/2018
4337,Grand Falls Casino Resort,A,1415 Grand Falls Blvd,Larchwood,IA,51241,"1415 Grand Falls Blvd
Larchwood, IA 51241",10/01/2018
4338,Randhawa's Travel Center,A,1659d Marshalltown Blvd,Melbourne,IA,50162,"1659d Marshalltown Blvd
Melbourne, IA 50162
(41.953843, -93.100117)",10/01/2018
4343,Best Food Mart / Des Moines,A,4028 NE 14th St,Des Moines,IA,50313,"4028 NE 14th St
Des Moines, IA 50313
(41.633983, -93.600504)",10/01/2018
4344,Spirits / Grimes,I,109 East 1st St Ste B,Grimes,IA,50111,"109 East 1st St Ste B
Grimes, IA 50111
(41.6884, -93.793827)",10/01/2018
4345,Lucky Mart,I,1031 West St,Grinnell,IA,50112,"1031 West St
Grinnell, IA 50112
(41.745903, -92.727379)",10/01/2018
4346,Roy's Foodland,A,105 Pearl St,Shellsburg,IA,52332,"105 Pearl St
Shellsburg, IA 52332",10/01/2018
4351,Kum & Go #301 / Clear Lake,A,2325 7th Ave North N,Clear Lake,IA,50248,"2325 7th Ave North N
Clear Lake, IA 50248
(43.145315, -93.359875)",10/01/2018
4353,Kum & Go #302 / Clear Lake,A,2905 Fourth Ave,Clear Lake,IA,50248,"2905 Fourth Ave
Clear Lake, IA 50248
(43.133722, -93.35318)",10/01/2018
4355,Kum & Go #124 / Story City,A,1554 Broad St,Story City,IA,50248,"1554 Broad St
Story City, IA 50248
(42.187733, -93.57573)",10/01/2018
4356,Kum & Go #396 / Nevada,I,136 Lincoln Hwy,Nevada,IA,50201,"136 Lincoln Hwy
Nevada, IA 50201
(42.022725, -93.458003)",10/01/2018
4357,Kum & Go #125 / Story City,I,527 PARK AVE,Story City,IA,50248,"527 PARK AVE
Story City, IA 50248
(42.186722, -93.597789)",10/01/2018
4358,Kum & Go #553 / Clarion,I,300 CENTRAL AVE W,Clarion,IA,50525,"300 CENTRAL AVE W
Clarion, IA 50525
(42.731643, -93.735925)",10/01/2018
4359,Kum & Go #75 / Waukee,A,350 SE University Ave,Waukee,IA,50263,"350 SE University Ave
Waukee, IA 50263
(41.600403, -93.865479)",10/01/2018
4360,Kum & Go #333 / Newton,I,405 1ST AVE E,Newton,IA,50208,"405 1ST AVE E
Newton, IA 50208
(41.699578, -93.049443)",10/01/2018
4361,Quik Trip #538 / NW 2nd / DSM,A,4575 NW 2nd,Des Moines,IA,50313,"4575 NW 2nd
Des Moines, IA 50313
(41.643664, -93.619906)",10/01/2018
4362,Kum & Go #135 / Polk City,A,303 W Broadway St,Polk City,IA,50226,"303 W Broadway St
Polk City, IA 50226
(41.772214, -93.714431)",10/01/2018
4364,Kum & Go #22 / Grinnell,A,715 Lang Creek Ave,Grinnell,IA,50112,"715 Lang Creek Ave
Grinnell, IA 50112
(41.699801, -92.726361)",10/01/2018
